FECHA_CORTE;ANIO;MES;ID_CLASE;CLASE;ID_CATEGORIA;CATEGORIA;DEPARTAMENTO;ID_UBIGEO;NUMERO_ESTABLECIMIENTOS;NUMERO_HABITACIONES;NUMERO_PLAZAS_CAMA;PORCENTAJE_TNOH;PORCENTAJE_TNOC;PROMEDIO_PERMANENCIA;PROMEDIO_PERMANENCIA_NAC;PROMEDIO_PERMANENCIA_EXT;TOTAL_ARRIBOS;TOTAL_ARRIBOS_NAC;TOTAL_ARRIBOS_EXT;TOTAL_PERNOCT;TOTAL_PERNOCT_NAC;TOTAL_PERNOCT_EXT;TOTAL_EMPLEO
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;MADRE DE DIOS;170000;2;53;98;16.31;14.75;1.18;1.18;1;380;378;2;448;446;2;7
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;MOQUEGUA;180000;19;282;483;20.3;15.08;1.37;1.37;1.35;1651;1608;43;2258;2200;58;53
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;PASCO;190000;23;394;623;20.93;15.19;1.01;1.01;1;2895;2890;5;2933;2928;5;62
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;PIURA;200000;3;56;81;37.62;29.99;2.16;2.16;0;348;348;0;753;753;0;12
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;PUNO;210000;35;522;912;22.38;16.76;1.14;1.14;1.08;4151;3934;217;4739;4504;235;79
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;TACNA;230000;9;157;270;15.66;14.97;1.08;1.06;1.12;1155;751;404;1253;799;454;25
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;AMAZONAS;010000;60;933;1454;24.31;18.66;1.09;1.08;1.75;7694;7491;203;8410;8054;356;167
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;ÁNCASH;020000;132;2227;3904;33.26;30.2;1.14;1.14;1.24;31966;31731;235;36555;36263;292;383
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;APURÍMAC;030000;6;129;199;41.11;35.01;1.12;1.12;1.02;1929;1888;41;2160;2118;42;20
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;AREQUIPA;040000;131;2108;3775;34.97;28.54;1.41;1.4;1.51;23647;20621;3026;33400;28833;4567;377
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;AYACUCHO;050000;10;125;223;24.31;27.17;1.46;1.45;1.64;1289;1253;36;1878;1819;59;32
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;CAJAMARCA;060000;138;2481;3950;19.82;15.08;1.16;1.16;1.23;15935;15789;146;18463;18284;179;420
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;CALLAO;070000;6;247;453;30.86;25.94;1.03;1.03;0;3541;3541;0;3643;3643;0;37
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;CUSCO;080000;47;750;1313;36;31.9;1.84;1.78;1.91;7039;3751;3288;12983;6693;6290;142
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;HUANCAVELICA;090000;2;65;114;13.35;10.75;1.09;1.09;0;348;348;0;380;380;0;8
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;HUÁNUCO;100000;31;527;864;29.81;22.51;1.17;1.17;1.63;5132;5116;16;6030;6004;26;108
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;ICA;110000;81;1234;1986;23.35;18.96;1.07;1.07;1.22;10861;10482;379;11670;11208;462;203
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;JUNÍN;120000;25;401;759;27.95;26.98;1.18;1.17;1.38;5393;5320;73;6347;6246;101;80
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;LA LIBERTAD;130000;120;1988;3554;18.95;16.72;1.11;1.11;1;16543;16540;3;18421;18418;3;351
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;LAMBAYEQUE;140000;150;2184;3296;24.03;20.05;1.14;1.14;1.04;17991;17915;76;20486;20407;79;415
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;LIMA;150000;120;2987;5450;31.75;30.25;1.34;1.26;1.94;53903;46969;6934;72431;59010;13421;746
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;LORETO;160000;13;241;366;17.96;15.95;1.97;1.96;2.08;917;837;80;1810;1644;166;52
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;MADRE DE DIOS;170000;6;145;220;40.42;32.95;1.34;1.31;2;1676;1602;74;2247;2099;148;25
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;MOQUEGUA;180000;68;1107;1798;19.49;14.62;1.49;1.49;1.41;5473;5397;76;8151;8044;107;191
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;PASCO;190000;17;304;584;13.31;12.79;1.2;1.2;1.67;1931;1928;3;2315;2310;5;46
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;PIURA;200000;23;473;805;23.49;16.17;1.68;1.67;2.08;2404;2344;60;4035;3910;125;83
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;PUNO;210000;59;918;1712;24.18;17.84;1.18;1.17;1.24;7997;6819;1178;9468;8011;1457;158
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;SAN MARTÍN;220000;21;302;525;31.73;27.35;1.65;1.64;2.13;2702;2671;31;4451;4385;66;85
20260512;2025;05;03;HOSTAL;02;2 ESTRELLAS;TACNA;230000;29;495;937;32.48;18.86;1.99;1.79;2.07;2755;782;1973;5478;1399;4079;90
