AÑO;MES;CLASE;DESCRIPCIÓN CLASE;CATEGORÍA;DESCRIPCIÓN CATEGORÍA;DEPARTAMENTO;UBIGEO;NÚMERO DE ESTABLECIMIENTO;NÚMERO DE HABITACIONES;NÚMERO DE PLAZAS-CAMA;TNOH EN EL MES(%);TNOC EN EL MES(%);PROM PERMANENCIA(DÍAS);PROM PERMANENCIA - NAC (DÍAS);PROM PERMANENCIA - EXT (DÍAS);TOTAL DE ARRIBOS EN EL MES;TOTAL DE ARRIBOS MES - NAC;TOTAL DE ARRIBOS MES - EXT;TOTAL PERNOCT MES;TOTAL PERNOCT MES - NAC (DÍAS);TOTAL PERNOCT MES - EXT (DÍAS);TOTAL EMPLEO EN EL MES
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;AYACUCHO;050000;544;5952;9517;28,04;22,15;1,24;1,24;1,37;51065;50394;671;63234;62317;917;1062
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;CAJAMARCA;060000;554;6213;9703;28,37;23,64;1,43;1,44;1,31;48016;47013;1003;68817;67502;1315;1087
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;CALLAO;070000;267;3573;6398;37,97;37,03;1,04;1,03;1,14;131533;122420;9114;136216;125844;10372;1212
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;CUSCO;080000;1871;19143;35672;27,91;26,79;1,57;1,36;1,73;183077;81587;101490;286679;110862;175817;3996
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;HUANCAVELICA;090000;179;2272;3482;25,25;20,35;1,13;1,13;1,34;18815;18719;96;21261;21132;129;376
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;HUÁNUCO;100000;483;5812;8831;32,58;25,5;1,48;1,48;1,73;45722;45362;360;67553;66931;622;1040
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;ICA;110000;684;8541;14833;25,32;19,56;1,22;1,23;1,2;71087;62468;8619;87054;76677;10377;1489
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;JUNÍN;120000;1225;14032;22891;24,23;18,55;1,14;1,14;1,46;111770;111232;538;127393;126609;784;2392
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;LA LIBERTAD;130000;768;7009;11753;36,55;30,41;1,11;1,08;1,98;96177;92296;3881;107215;99534;7681;1320
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;LAMBAYEQUE;140000;366;4078;6063;24,56;21,53;1,07;1,07;1,08;36566;35726;840;39160;38249;911;728
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;MADRE DE DIOS;170000;295;4482;7439;29,06;22,87;1,33;1,21;1,83;38314;30539;7775;51041;36833;14208;832
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;MOQUEGUA;180000;216;2627;4514;20,71;16,68;1,64;1,63;1,7;13796;13070;726;22593;21359;1234;487
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;PASCO;190000;303;3899;6219;25,08;19,17;1,15;1,15;1,3;31216;31106;110;35770;35627;143;708
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;PIURA;200000;919;10397;19073;31,2;24,12;1,37;1,33;1,86;100595;92244;8351;137984;122482;15502;2053
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;PUNO;210000;764;7580;13140;25,51;20,83;1,16;1,14;1,26;71079;63706;7373;82121;72843;9278;1438
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;SAN MARTÍN;220000;746;9128;14616;28,27;24,89;1,29;1,28;1,64;84854;84120;734;109158;107955;1203;1650
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;TACNA;230000;436;4699;8697;19,32;15,86;1,41;1,26;1,72;29432;20329;9103;41370;25671;15699;813
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;TUMBES;240000;198;2462;4916;22,19;19,26;1,48;1,51;1,37;19127;16282;2845;28401;24506;3895;484
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;UCAYALI;250000;464;5382;8062;27,64;23,88;1,72;1,71;1,9;33630;32875;755;57747;56314;1433;976
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;AMAZONAS;010000;15;246;334;20,77;23,1;1,03;1,03;1;2248;2235;13;2315;2302;13;32
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;APURÍMAC;030000;4;103;149;33,24;27,09;1,03;1,03;0;1181;1181;0;1211;1211;0;17
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;AREQUIPA;040000;62;1022;1630;29,92;24,35;1,24;1,22;1,46;9584;8621;963;11905;10496;1409;175
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;AYACUCHO;050000;10;264;465;25,87;20,16;1,93;1,93;1,64;1459;1448;11;2813;2795;18;35
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;CAJAMARCA;060000;28;561;985;16,75;14,46;1,34;1,35;1,17;3178;3108;70;4273;4191;82;91
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;CALLAO;070000;8;142;284;34,46;34,2;1,01;1;1,16;2891;2789;102;2914;2796;118;24
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;HUANCAVELICA;090000;1;21;34;47,78;29,8;1,07;1,07;0;285;285;0;304;304;0;3
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;HUÁNUCO;100000;23;489;753;40,48;34,3;1,08;1,08;4,15;7160;7147;13;7749;7695;54;88
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;ICA;110000;19;315;470;17,98;17,32;1,05;1,05;1;2319;2282;37;2442;2405;37;51
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;JUNÍN;120000;18;341;633;16,79;12,3;1,18;1,18;1,2;1982;1977;5;2335;2329;6;51
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;LA LIBERTAD;130000;36;510;906;27,45;22,3;1,23;1,23;1,46;4919;4808;111;6061;5899;162;98
2019;09;03;HOSTAL;01;1 ESTRELLA;CUSCO;080000;33;506;864;25,7;22,75;1,28;1,19;1,85;4616;4029;587;5896;4811;1085;91
2019;09;03;HOSTAL;02;2 ESTRELLAS;CUSCO;080000;66;1113;1998;25,83;21,7;1,39;1,38;1,41;9361;5542;3819;13005;7621;5384;215
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;CUSCO;080000;40;678;1201;26,03;23,29;1,36;1,21;1,77;6191;4632;1559;8393;5627;2766;117
2019;09;03;HOSTAL;02;2 ESTRELLAS;AREQUIPA;040000;125;1972;3611;27,15;24,3;1,38;1,36;1,55;19135;17702;1433;26325;24106;2219;362
2019;09;05;ALBERGUE;12;ALBERGUE;ICA;110000;2;18;43;7,04;3,95;1,04;1,04;0;49;49;0;51;51;0;5
2019;09;14;RESORT;TT;TODAS CONSOLIDADAS;ICA;110000;3;278;570;27,61;28,21;1,59;1,54;1,66;3038;1764;1274;4824;2715;2109;315
2019;09;16;ECOLODGE;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;1;12;24;0;0;0;0;0;0;0;0;0;0;0;0
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;LIMA;150000;5610;52033;90877;32,71;28,93;1,25;1,21;1,7;2632056;2408435;223622;3292238;2911885;380353;47001
2019;09;TT;TODAS CONSOLIDADAS;00;NO CATEGORIZADO;LORETO;160000;669;7299;11529;22,72;20,8;1,56;1,57;1,52;46170;35638;10532;71950;55983;15967;1428
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;ÁNCASH;020000;48;738;1175;27,28;26,77;1,09;1,09;1,09;8642;8535;107;9436;9319;117;124
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;LAMBAYEQUE;140000;25;427;624;21,19;18,39;1,19;1,19;1,33;2886;2808;78;3443;3339;104;73
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;LIMA;150000;55;1237;2384;27,42;28,51;1,1;1,09;1,34;20229;19631;599;22182;21378;804;220
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;LORETO;160000;5;86;136;20,85;15,83;1,75;1,75;1,72;370;303;67;646;531;115;17
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;MOQUEGUA;180000;9;130;218;25,28;17,69;1,02;1,02;1;1129;1121;8;1157;1149;8;23
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;PASCO;190000;14;216;353;18,5;15,13;1,39;1,39;1,2;1152;1147;5;1602;1596;6;37
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;PIURA;200000;5;122;191;20,19;13,53;1,32;1,33;1;587;577;10;775;765;10;15
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;PUNO;210000;23;469;818;17,46;13,83;1,08;1,06;1,31;3152;2908;244;3394;3075;319;57
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;SAN MARTÍN;220000;7;146;213;36,76;34,82;1,35;1,34;2,27;1654;1643;11;2225;2200;25;29
2019;09;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;TACNA;230000;14;257;483;19,56;15,49;1,24;1,25;1,22;1812;1126;686;2244;1409;835;36
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;AMAZONAS;010000;75;1944;3365;21,7;15,89;1,22;1,2;2,14;13091;12687;404;16036;15170;866;232
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;ÁNCASH;020000;152;2987;5319;27,26;24,55;1,13;1,13;1,21;34558;33898;660;39179;38382;797;495
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;APURÍMAC;030000;11;359;589;29,64;24,27;1,12;1,12;1,07;3845;3802;43;4288;4242;46;42
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;AREQUIPA;040000;167;3192;5704;26,37;23,62;1,44;1,41;1,73;28102;25332;2770;40425;35641;4784;561
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;CAJAMARCA;060000;147;3117;5195;20,81;16,29;1,28;1,28;1,35;19880;19525;355;25389;24910;479;485
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;CALLAO;070000;6;168;322;60,62;54,96;1,03;1,01;1,33;5174;4946;228;5309;5005;304;37
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;CUSCO;080000;121;2505;4613;32,64;28,92;1,45;1,5;1,42;27643;10046;17597;40021;15042;24979;569
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;HUANCAVELICA;090000;3;52;91;44,36;34,62;1,79;1,76;2,5;528;506;22;945;890;55;16
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;HUÁNUCO;100000;56;1461;2302;27,63;22,53;1,17;1,17;1,1;13282;13119;163;15561;15381;180;260
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;ICA;110000;125;2508;4401;24,23;20,15;1,15;1,16;1,08;23056;21906;1150;26608;25364;1244;439
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;JUNÍN;120000;54;1261;2288;25,54;20,67;1,45;1,44;1,72;9781;9524;257;14189;13748;441;228
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;LA LIBERTAD;130000;176;3119;5601;27,04;23,42;1,17;1,17;1,69;33672;33451;221;39352;38978;374;577
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;LAMBAYEQUE;140000;201;3871;5849;22,53;18,47;1,19;1,18;1,37;27319;26849;470;32411;31768;643;718
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;LIMA;150000;209;6726;12313;37,78;34,86;1,26;1,21;2,2;127645;120623;7022;160903;145440;15463;1626
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;LORETO;160000;14;321;526;21,16;18,75;1,65;1,62;1,81;1794;1512;282;2959;2449;510;57
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;MOQUEGUA;180000;33;564;1006;24,87;18,4;1,41;1,41;1,36;3951;3664;287;5553;5163;390;114
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;PASCO;190000;14;250;456;25,19;18,49;1,45;1,45;1,67;1750;1747;3;2530;2525;5;35
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;PUNO;210000;64;1222;2252;18,34;14,91;1,45;1,44;1,48;6947;5812;1135;10074;8396;1678;233
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;SAN MARTÍN;220000;40;915;1489;30,89;27,65;1,58;1,55;2,3;7838;7609;229;12352;11825;527;201
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;TACNA;230000;61;1415;2923;18,99;15,03;1,61;1,61;1,6;8208;3419;4789;13181;5499;7682;300
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;TUMBES;240000;9;240;473;12,79;10,22;1,57;1,63;1,4;922;704;218;1450;1145;305;51
2019;09;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;UCAYALI;250000;4;132;234;13,48;15,21;2;2,02;1,44;534;518;16;1068;1045;23;29
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;AMAZONAS;010000;19;388;741;33,25;25,17;1,69;1,61;1,95;3314;2548;766;5595;4099;1496;137
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;ÁNCASH;020000;59;1640;2959;20,96;15,32;1,7;1,62;2,19;8002;6889;1113;13601;11167;2434;384
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;APURÍMAC;030000;6;196;311;37,5;31,07;1,89;1,98;1,34;1536;1305;231;2899;2589;310;57
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;AREQUIPA;040000;104;2617;4984;41,94;35,78;1,8;2,12;1,6;29761;11128;18633;53500;23624;29876;845
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;AYACUCHO;050000;9;275;536;32,44;26,83;2,17;2,19;2,08;1991;1639;352;4315;3584;731;113
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;CAJAMARCA;060000;99;2421;4135;21,81;17,46;1,52;1,51;1,63;14293;13867;426;21657;20962;695;519
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;CALLAO;070000;3;159;276;28,05;25,92;1,68;1,82;1,44;1275;830;445;2146;1507;639;40
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;CUSCO;080000;97;3271;6544;55,17;50,13;1,71;1,96;1,68;57435;7295;50140;98420;14329;84091;1369
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;HUANCAVELICA;090000;3;77;123;17,01;12,01;1,24;1,23;1,58;358;346;12;443;424;19;11
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;HUÁNUCO;100000;14;543;1027;15,45;11,47;1,48;1,47;1,86;2386;2344;42;3534;3456;78;141
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;ICA;110000;92;2767;5355;32,86;25,66;1,32;1,39;1,2;31248;19918;11330;41224;27660;13564;705
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;JUNÍN;120000;22;795;1513;25,39;17,09;1,58;1,58;1,64;4902;4751;151;7755;7507;248;217
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;LA LIBERTAD;130000;150;3459;6623;25,34;20,05;1,44;1,38;2,33;27649;25907;1742;39841;35783;4058;856
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;LAMBAYEQUE;140000;66;1684;2835;25,17;18,7;1,41;1,4;1,54;11279;10655;624;15906;14944;962;446
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;LIMA;150000;156;6997;13368;47,96;41,59;1,82;1,66;1,98;91780;45869;45911;166809;76084;90725;2195
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;LORETO;160000;32;931;1604;29,27;24,36;1,76;1,82;1,57;6646;5232;1414;11722;9497;2225;282
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;MOQUEGUA;180000;7;205;435;30,62;22,84;1,97;1,98;1,84;1510;1453;57;2981;2876;105;44
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;PASCO;190000;5;124;204;58,92;36,55;1,11;1,11;1,12;2022;1979;43;2237;2189;48;28
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;PIURA;200000;16;490;892;38,05;30,22;1,6;1,58;1,71;5044;4181;863;8086;6610;1476;166
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;PUNO;210000;35;1097;2122;46,64;41,2;1,53;1,63;1,51;17104;3237;13867;26231;5275;20956;312
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;SAN MARTÍN;220000;24;796;1389;47,22;45,98;1,94;1,93;2,36;9858;9469;389;19159;18241;918;215
2019;09;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;TACNA;230000;23;765;1634;23,96;20,07;1,82;1,67;1,91;5416;2057;3359;9839;3428;6411;259
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;AREQUIPA;040000;6;271;511;56,54;47,27;1,84;2,24;1,7;3938;1030;2908;7247;2308;4939;118
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;CAJAMARCA;060000;4;214;368;46,92;42,26;1,94;1,93;2;2402;2066;336;4665;3994;671;220
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;CUSCO;080000;15;1167;2263;80,43;74,68;1,87;1,75;1,89;27060;2542;24518;50699;4445;46254;728
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;HUÁNUCO;100000;1;52;90;57,18;39,04;1,85;1,82;2,38;569;532;37;1054;966;88;25
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;ICA;110000;6;585;1302;33,02;29,1;1,49;1,61;1,37;7648;3588;4060;11367;5793;5574;367
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;JUNÍN;120000;1;40;66;13,42;16,31;1,39;1,41;1;233;218;15;323;308;15;7
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;LA LIBERTAD;130000;4;234;379;39,73;34,76;1,91;1,84;2,08;2071;1455;616;3952;2673;1279;93
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;LAMBAYEQUE;140000;5;401;651;51,21;43,51;1,56;1,5;1,76;5462;4241;1221;8498;6347;2151;354
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;LIMA;150000;48;4280;7578;61,1;51,55;2,25;1,93;2,37;52058;14191;37867;117183;27387;89796;2606
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;LORETO;160000;2;99;167;55,99;49,52;2,03;2,04;1,67;1220;1214;6;2481;2471;10;48
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;MOQUEGUA;180000;1;46;78;35,58;21,84;1,7;1,79;1,31;300;245;55;511;439;72;26
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;PIURA;200000;2;181;343;56,54;41,33;2,28;1,97;3,33;1866;1445;421;4253;2851;1402;135
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;PUNO;210000;7;447;843;62,89;59,56;1,67;1,8;1,66;9005;644;8361;15063;1159;13904;205
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;SAN MARTÍN;220000;2;70;160;37,67;27,85;1,95;1,91;2,24;686;599;87;1337;1142;195;46
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;TACNA;230000;1;150;300;54,42;47,22;1,9;1,85;1,92;2242;700;1542;4250;1294;2956;75
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;TUMBES;240000;6;573;1553;68,84;54,93;2,43;2,38;2,55;10528;7349;3179;25592;17499;8093;640
2019;09;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;UCAYALI;250000;5;288;499;43,88;35,17;1,96;1,96;1,95;2685;2232;453;5265;4381;884;169
2019;09;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;AREQUIPA;040000;3;176;279;73,75;73,5;1,82;2,27;1,7;3376;722;2654;6152;1638;4514;149
2019;09;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;CUSCO;080000;14;1246;2444;71,95;67,02;1,64;1,74;1,63;30023;2363;27660;49136;4123;45013;1528
2019;09;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;ICA;110000;4;461;1130;30,9;25,31;1,48;1,41;1,61;5782;3632;2150;8581;5119;3462;458
2019;09;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;LA LIBERTAD;130000;2;267;534;48,66;33,94;1,91;1,88;1,97;2845;1973;872;5437;3716;1721;186
2019;09;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;LIMA;150000;30;4439;7891;59,47;44,82;2,33;1,55;2,51;45520;8502;37018;106114;13180;92934;4448
2019;09;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;LORETO;160000;1;60;91;60,61;63,52;1,61;1,75;1,52;1077;413;664;1734;723;1011;41
2019;09;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;PIURA;200000;1;83;143;63,29;52,7;1,82;1,71;2,09;1243;890;353;2261;1524;737;52
2019;09;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;PUNO;210000;1;123;245;96,67;76,31;1,4;1,81;1,39;3994;160;3834;5609;290;5319;83
2019;09;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;UCAYALI;250000;2;162;283;33,7;26,14;2,16;2,22;1,73;1027;908;119;2219;2013;206;76
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;ÁNCASH;020000;5;55;127;17,03;11,39;1,48;1,64;1,41;293;88;205;434;144;290;14
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;APURÍMAC;030000;1;30;63;7,33;6,98;1;1;1;132;35;97;132;35;97;8
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;AREQUIPA;040000;5;56;121;24,94;21,98;1,14;1,26;1,13;698;62;636;798;78;720;37
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;CUSCO;080000;19;857;4203;27,98;12,18;1,9;2,28;1,89;8080;162;7918;15360;369;14991;300
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;ICA;110000;2;18;43;7,04;3,95;1,04;1,04;0;49;49;0;51;51;0;5
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;LIMA;150000;7;118;387;15,71;12,54;1,3;1,4;1,28;1120;177;943;1456;247;1209;46
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;LORETO;160000;41;634;1355;29,88;25,12;2,81;2,48;2,92;3635;916;2719;10210;2272;7938;246
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;MADRE DE DIOS;170000;7;267;503;50,19;51,67;2,53;3,61;2,49;3086;111;2975;7797;401;7396;335
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;PASCO;190000;7;148;401;12,21;6,78;1,39;1,34;2,52;588;565;23;816;758;58;20
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;PUNO;210000;2;22;57;1,82;1,35;1,21;1,8;1;19;5;14;23;9;14;7
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;SAN MARTÍN;220000;8;127;289;37,8;34,49;2,74;2,75;2,31;1092;1056;36;2990;2907;83;41
2019;09;TT;TODAS CONSOLIDADAS;12;ALBERGUE;UCAYALI;250000;3;38;101;3,51;1,88;1,73;1,65;1,9;33;23;10;57;38;19;12
2019;09;TT;TODAS CONSOLIDADAS;13;ECOLODGE;AREQUIPA;040000;2;58;148;84,2;64,93;1,4;1,49;1,39;2053;209;1844;2883;311;2572;98
2019;09;TT;TODAS CONSOLIDADAS;13;ECOLODGE;SAN MARTÍN;220000;1;12;24;0;0;0;0;0;0;0;0;0;0;0;0
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;372;5565;9190;25,05;20,56;1,32;1,29;1,83;41447;39004;2443;54469;49860;4609;924
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;904;12363;21632;23,66;19,84;1,34;1,31;1,5;100886;90156;10730;130200;113311;16889;2207
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;536;5299;8295;38,94;33,27;1,16;1,16;1,39;69490;68591;899;80898;79701;1197;968
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;1620;19214;33586;33,81;27,75;1,28;1,26;1,63;214949;170017;44932;290066;217653;72413;4244
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;574;6810;11058;28,18;22,23;1,27;1,27;1,38;57212;56097;1115;74355;72579;1776;1264
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;832;12526;20386;25,95;21,39;1,41;1,42;1,35;87769;85579;2190;124801;121559;3242;2402
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;CUSCO;080000;2177;28867;56940;29,99;28,34;1,57;1,4;1,72;339509;108627;230882;548708;154797;393911;8607
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;186;2422;3730;25,54;20,5;1,14;1,14;1,36;19986;19856;130;22953;22750;203;406
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;577;8357;13003;32,04;25,24;1,43;1,43;1,77;69119;68504;615;95451;94429;1022;1554
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;ICA;110000;932;15195;27534;25,8;20,25;1,22;1,23;1,18;141189;113843;27346;177327;143069;34258;3514
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;JUNÍN;120000;1320;16469;27391;24,19;18,53;1,16;1,16;1,47;128668;127702;966;151995;150501;1494;2895
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;1136;14598;25796;33,34;27,72;1,17;1,14;1,96;167333;159890;7443;201858;186583;15275;3130
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;663;10461;16022;24,08;20,37;1,15;1,15;1,23;83512;80279;3233;99418;94647;4771;2319
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;LIMA;150000;6115;75830;134798;33,56;29,69;1,28;1,23;1,73;2970408;2617427;352981;3866885;3195601;671284;58141
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;LORETO;160000;764;9430;15408;23,47;21,24;1,64;1,63;1,6;60912;45228;15684;101702;73926;27776;2119
2019;09;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;315;5150;8642;29,75;23,69;1,37;1,28;1,83;45316;33937;11379;64540;42055;22485;1260
